primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,len_sec_labels,path,frames,sr,duration
grecor,[],"['adult', 'call']",52.5135,21.0734,Phalacrocorax carbo,Great Cormorant,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/622277,grecor/XC622277.ogg,0,/kaggle/input/birdclef-2023/train_audio/grecor/XC622277.ogg,192384,32000,6.012
barswa,[],['Begging calls'],53.061,11.457,Hirundo rustica,Barn Swallow,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/147199,barswa/XC147199.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC147199.ogg,6595396,32000,206.106125
sccsun2,[],[''],-0.7257,36.436,Chalcomitra senegalensis,Scarlet-chested Sunbird,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/752954,sccsun2/XC752954.ogg,0,/kaggle/input/birdclef-2023/train_audio/sccsun2/XC752954.ogg,921182,32000,28.7869375
beasun2,[],"['call', 'song']",-0.6306,34.2962,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/357241,beasun2/XC357241.ogg,0,/kaggle/input/birdclef-2023/train_audio/beasun2/XC357241.ogg,568424,32000,17.76325
spmthr1,[],"['adult', 'call', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/593220,spmthr1/XC593220.ogg,0,/kaggle/input/birdclef-2023/train_audio/spmthr1/XC593220.ogg,450816,32000,14.088
afpwag1,[],"['adult', 'call', 'sex uncertain']",-6.4522,38.923,Motacilla aguimp,African Pied Wagtail,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/601792,afpwag1/XC601792.ogg,0,/kaggle/input/birdclef-2023/train_audio/afpwag1/XC601792.ogg,199680,32000,6.24
afecuc1,[],"['call', 'male']",0.4698,30.3672,Chrysococcyx cupreus,African Emerald Cuckoo,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/608584,afecuc1/XC608584.ogg,0,/kaggle/input/birdclef-2023/train_audio/afecuc1/XC608584.ogg,595168,32000,18.599
gycwar3,[],['song'],-0.1379,30.0483,Eminia lepida,Gray-capped Warbler,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/254667,gycwar3/XC254667.ogg,0,/kaggle/input/birdclef-2023/train_audio/gycwar3/XC254667.ogg,801646,32000,25.0514375
somgre1,[],['song'],-6.282511,39.408439,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/633827,somgre1/XC633827.ogg,0,/kaggle/input/birdclef-2023/train_audio/somgre1/XC633827.ogg,748800,32000,23.4
scrcha1,[],['song'],5.155,-3.3716,Cossypha niveicapilla,Snowy-crowned Robin-Chat,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/208572,scrcha1/XC208572.ogg,0,/kaggle/input/birdclef-2023/train_audio/scrcha1/XC208572.ogg,1104248,32000,34.50775
wlwwar,[],['song'],46.4985,6.0801,Phylloscopus trochilus,Willow Warbler,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/144485,wlwwar/XC144485.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC144485.ogg,2670336,32000,83.448
gargan,[],"['flight call', 'male']",46.0884,43.3713,Spatula querquedula,Garganey,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/365494,gargan/XC365494.ogg,0,/kaggle/input/birdclef-2023/train_audio/gargan/XC365494.ogg,536660,32000,16.770625
scrcha1,[],[''],9.0948,7.4131,Cossypha niveicapilla,Snowy-crowned Robin-Chat,Sun Madakan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/756743,scrcha1/XC756743.ogg,0,/kaggle/input/birdclef-2023/train_audio/scrcha1/XC756743.ogg,5953220,32000,186.038125
hoopoe,[],['song'],52.259,13.7275,Upupa epops,Eurasian Hoopoe,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/415723,hoopoe/XC415723.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC415723.ogg,313469,32000,9.79590625
rerswa1,[],[''],35.0282,135.7626,Cecropis daurica,Red-rumped Swallow,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/736972,rerswa1/XC736972.ogg,0,/kaggle/input/birdclef-2023/train_audio/rerswa1/XC736972.ogg,1714469,32000,53.57715625
eaywag1,[],[''],52.2403,4.4718,Motacilla flava,Western Yellow Wagtail,Maarten Wielstra,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/736804,eaywag1/XC736804.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC736804.ogg,1065216,32000,33.288
soufis1,[],"['adult', 'call', 'life stage uncertain', 'male', 'sex uncertain']",-26.5714,26.7293,Lanius collaris,Southern Fiscal,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/677457,soufis1/XC677457.ogg,0,/kaggle/input/birdclef-2023/train_audio/soufis1/XC677457.ogg,753152,32000,23.536
grewoo2,['afecuc1'],"['begging call', 'call']",-17.807,25.6894,Phoeniculus purpureus,Green Woodhoopoe,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/125572,grewoo2/XC125572.ogg,1,/kaggle/input/birdclef-2023/train_audio/grewoo2/XC125572.ogg,940408,32000,29.38775
rbsrob1,[],['song'],-32.2994,24.2846,Cercotrichas leucophrys,Red-backed Scrub-Robin,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/297744,rbsrob1/XC297744.ogg,0,/kaggle/input/birdclef-2023/train_audio/rbsrob1/XC297744.ogg,899448,32000,28.10775
supsta1,[],['call'],-4.0715,36.0939,Lamprotornis superbus,Superb Starling,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/620500,supsta1/XC620500.ogg,0,/kaggle/input/birdclef-2023/train_audio/supsta1/XC620500.ogg,271648,32000,8.489
thrnig1,[],['call'],55.0759,47.7804,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/189944,thrnig1/XC189944.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC189944.ogg,1736202,32000,54.2563125
hoopoe,[],"['adult', 'male', 'song']",53.4721,22.6577,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/551273,hoopoe/XC551273.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC551273.ogg,712704,32000,22.272
grecor,[],['call'],49.0975,8.3635,Phalacrocorax carbo,Great Cormorant,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/447821,grecor/XC447821.ogg,0,/kaggle/input/birdclef-2023/train_audio/grecor/XC447821.ogg,487340,32000,15.229375
thrnig1,[],['song'],56.0843,47.2708,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/494879,thrnig1/XC494879.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC494879.ogg,10329443,32000,322.79509375
eaywag1,[],['flight call'],37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/464875,eaywag1/XC464875.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC464875.ogg,1080576,32000,33.768
wlwwar,[],['call'],56.1211,47.5042,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/201505,wlwwar/XC201505.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC201505.ogg,480653,32000,15.02040625
thrnig1,[],['song'],59.1746,15.3843,Luscinia luscinia,Thrush Nightingale,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/211458,thrnig1/XC211458.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC211458.ogg,2074749,32000,64.83590625
gnbcam2,[],[''],6.1782,-10.4846,Camaroptera brevicaudata,Gray-backed Camaroptera,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/253356,gnbcam2/XC253356.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnbcam2/XC253356.ogg,1385117,32000,43.28490625
wlwwar,[],['song'],50.6275,70.0407,Phylloscopus trochilus,Willow Warbler,Arend Wassink,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/150104,wlwwar/XC150104.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC150104.ogg,1268088,32000,39.62775
cohmar1,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",58.7396,17.8657,Delichon urbicum,Common House-Martin,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/672934,cohmar1/XC672934.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC672934.ogg,1284864,32000,40.152
blakit1,[],['flight call'],30.2845,77.9743,Milvus migrans,Black Kite,Rajgopal Patil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/468287,blakit1/XC468287.ogg,0,/kaggle/input/birdclef-2023/train_audio/blakit1/XC468287.ogg,671242,32000,20.9763125
eubeat1,[],['call'],-31.3663,25.0993,Merops apiaster,European Bee-eater,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/338055,eubeat1/XC338055.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC338055.ogg,936192,32000,29.256
hadibi1,[],"['adult', 'call', 'flight call']",-26.8168,26.6077,Bostrychia hagedash,Hadada Ibis,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/607477,hadibi1/XC607477.ogg,0,/kaggle/input/birdclef-2023/train_audio/hadibi1/XC607477.ogg,375296,32000,11.728
chibat1,[],['call'],-11.6185,32.0232,Batis molitor,Chinspot Batis,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660647,chibat1/XC660647.ogg,0,/kaggle/input/birdclef-2023/train_audio/chibat1/XC660647.ogg,904704,32000,28.272
wlwwar,[],"['male', 'song']",50.5276,3.484,Phylloscopus trochilus,Willow Warbler,Bernard Collet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/638875,wlwwar/XC638875.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC638875.ogg,1505472,32000,47.046
spmthr1,"['rindov', 'yenspu1']",['song'],-2.8145,37.4113,Cichladusa guttata,Spotted Morning-Thrush,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/397671,spmthr1/XC397671.ogg,2,/kaggle/input/birdclef-2023/train_audio/spmthr1/XC397671.ogg,1752064,32000,54.752
wtbeat1,[],[''],17.9021,42.381,Merops albicollis,White-throated Bee-eater,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/746342,wtbeat1/XC746342.ogg,0,/kaggle/input/birdclef-2023/train_audio/wtbeat1/XC746342.ogg,109056,32000,3.408
yertin1,"['blakit1', 'btweye2', 'rindov']",['song'],-4.335,15.246,Pogoniulus bilineatus,Yellow-rumped Tinkerbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/302482,yertin1/XC302482.ogg,3,/kaggle/input/birdclef-2023/train_audio/yertin1/XC302482.ogg,1121802,32000,35.0563125
wbswea1,[],['call'],-26.6477,26.5203,Plocepasser mahali,White-browed Sparrow-Weaver,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/496238,wbswea1/XC496238.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbswea1/XC496238.ogg,996415,32000,31.13796875
wbrcha2,[],"['duet', 'song']",-0.18333,37.08333,Cossypha heuglini,White-browed Robin-Chat,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/18225,wbrcha2/XC18225.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC18225.ogg,1909216,32000,59.663
wfbeat1,[],['call'],-8.1871,36.6653,Merops bullockoides,White-fronted Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515878,wfbeat1/XC515878.ogg,0,/kaggle/input/birdclef-2023/train_audio/wfbeat1/XC515878.ogg,70656,32000,2.208
cohmar1,[],['begging call'],41.3359,0.737,Delichon urbicum,Common House-Martin,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330645,cohmar1/XC330645.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC330645.ogg,566016,32000,17.688
reisee2,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Crithagra reichenowi,Reichenow's Seedeater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601801,reisee2/XC601801.ogg,0,/kaggle/input/birdclef-2023/train_audio/reisee2/XC601801.ogg,714240,32000,22.32
cibwar1,[],['call'],-4.8223,38.4997,Bradypterus cinnamomeus,Cinnamon Bracken-Warbler,Peter Ericsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/467110,cibwar1/XC467110.ogg,0,/kaggle/input/birdclef-2023/train_audio/cibwar1/XC467110.ogg,669568,32000,20.924
crheag1,[],['song'],-7.8085,36.4921,Stephanoaetus coronatus,Crowned Eagle,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/450936,crheag1/XC450936.ogg,0,/kaggle/input/birdclef-2023/train_audio/crheag1/XC450936.ogg,381696,32000,11.928
egygoo,[],"['alarm call', 'flight call']",54.1025,13.288,Alopochen aegyptiaca,Egyptian Goose,Micha Luhn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/638443,egygoo/XC638443.ogg,0,/kaggle/input/birdclef-2023/train_audio/egygoo/XC638443.ogg,356352,32000,11.136
eaywag1,[],[''],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/725387,eaywag1/XC725387.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC725387.ogg,527616,32000,16.488
joygre1,['yewgre1'],['song'],0.352,34.861,Chlorocichla laetissima,Joyful Greenbul,Scott Connop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/555858,joygre1/XC555858.ogg,1,/kaggle/input/birdclef-2023/train_audio/joygre1/XC555858.ogg,2764382,32000,86.3869375
strher,[],['uncertain'],-28.1956,153.5514,Butorides striata,Striated Heron,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/659999,strher/XC659999.ogg,0,/kaggle/input/birdclef-2023/train_audio/strher/XC659999.ogg,737280,32000,23.04
afpfly1,[],['song'],-1.1359,36.716,Terpsiphone viridis,African Paradise-Flycatcher,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/399129,afpfly1/XC399129.ogg,0,/kaggle/input/birdclef-2023/train_audio/afpfly1/XC399129.ogg,192256,32000,6.008
gyhbus1,[],"['call', 'song']",-3.0137,38.2105,Malaconotus blanchoti,Gray-headed Bushshrike,Roland Neumann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/462264,gyhbus1/XC462264.ogg,0,/kaggle/input/birdclef-2023/train_audio/gyhbus1/XC462264.ogg,993888,32000,31.059
sincis1,[],"['call', 'female', 'male', 'song']",-2.9858,37.5975,Cisticola cantans,Singing Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/645218,sincis1/XC645218.ogg,0,/kaggle/input/birdclef-2023/train_audio/sincis1/XC645218.ogg,440832,32000,13.776
loceag1,[],['call'],-1.237,36.8278,Lophaetus occipitalis,Long-crested Eagle,Simon Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/477523,loceag1/XC477523.ogg,0,/kaggle/input/birdclef-2023/train_audio/loceag1/XC477523.ogg,1222944,32000,38.217
reedov1,[],"['adult', 'call', 'male']",-25.834,28.1702,Streptopelia semitorquata,Red-eyed Dove,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/610211,reedov1/XC610211.ogg,0,/kaggle/input/birdclef-2023/train_audio/reedov1/XC610211.ogg,3647112,32000,113.97225
amesun2,[],"['alarm call', 'juvenile', 'male']",-26.8652,26.4946,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/610025,amesun2/XC610025.ogg,0,/kaggle/input/birdclef-2023/train_audio/amesun2/XC610025.ogg,494016,32000,15.438
btweye2,[],['song'],0.236,34.8652,Platysteira cyanea,Brown-throated Wattle-eye,theo kiewiet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/355733,btweye2/XC355733.ogg,0,/kaggle/input/birdclef-2023/train_audio/btweye2/XC355733.ogg,2114038,32000,66.0636875
blacuc1,"['brubru1', 'fotdro5', 'rindov', 'wlwwar']","['call', 'song']",-27.6818,25.7231,Cuculus clamosus,Black Cuckoo,Rick Nuttall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/453038,blacuc1/XC453038.ogg,4,/kaggle/input/birdclef-2023/train_audio/blacuc1/XC453038.ogg,457216,32000,14.288
eubeat1,[],"['call', 'female', 'juvenile', 'male']",44.2438,22.5712,Merops apiaster,European Bee-eater,Danuta Peplowska-Marczak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/519721,eubeat1/XC519721.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC519721.ogg,382848,32000,11.964
eaywag1,[],"['adult', 'call', 'male']",43.8335,87.5906,Motacilla flava,Western Yellow Wagtail,Per Alström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/642038,eaywag1/XC642038.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC642038.ogg,1025280,32000,32.04
barswa,[],"['adult', 'alarm call', 'call', 'flight call', 'sex uncertain', 'song']",39.1905,16.7893,Hirundo rustica,Barn Swallow,Gianluca Congi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/679411,barswa/XC679411.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC679411.ogg,797952,32000,24.936
nubwoo1,[],"['alarm call', 'call', 'female', 'male']",-4.0051,36.0252,Campethera nubica,Nubian Woodpecker,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/146970,nubwoo1/XC146970.ogg,0,/kaggle/input/birdclef-2023/train_audio/nubwoo1/XC146970.ogg,1834005,32000,57.31265625
combul2,[],['song'],-6.7832,39.2033,Pycnonotus barbatus,Common Bulbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/443492,combul2/XC443492.ogg,0,/kaggle/input/birdclef-2023/train_audio/combul2/XC443492.ogg,1624320,32000,50.76
hoopoe,[],['call'],26.3597,120.4895,Upupa epops,Eurasian Hoopoe,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659222,hoopoe/XC659222.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC659222.ogg,6414336,32000,200.448
bagwea1,[],"['call', 'song']",-1.3677,36.7396,Ploceus baglafecht,Baglafecht Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205521,bagwea1/XC205521.ogg,0,/kaggle/input/birdclef-2023/train_audio/bagwea1/XC205521.ogg,274181,32000,8.56815625
squher1,[],['call'],-8.1871,36.6653,Ardeola ralloides,Squacco Heron,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515844,squher1/XC515844.ogg,0,/kaggle/input/birdclef-2023/train_audio/squher1/XC515844.ogg,87552,32000,2.736
grbcam1,[],['song'],-26.8926,32.858,Camaroptera brachyura,Green-backed Camaroptera,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/392017,grbcam1/XC392017.ogg,0,/kaggle/input/birdclef-2023/train_audio/grbcam1/XC392017.ogg,916160,32000,28.63
spewea1,[],['call'],-33.3377,26.537,Ploceus ocularis,Spectacled Weaver,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252653,spewea1/XC252653.ogg,0,/kaggle/input/birdclef-2023/train_audio/spewea1/XC252653.ogg,401664,32000,12.552
wlwwar,[],['song'],44.9767,10.6434,Phylloscopus trochilus,Willow Warbler,Alessandro Pavesi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/365081,wlwwar/XC365081.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC365081.ogg,236565,32000,7.39265625
somgre1,['reftin1'],"['adult', 'sex uncertain', 'song']",-3.3828,39.9778,Andropadus importunus,Sombre Greenbul,Kai Jackson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/625687,somgre1/XC625687.ogg,1,/kaggle/input/birdclef-2023/train_audio/somgre1/XC625687.ogg,1651968,32000,51.624
